,loss,accuracy,model
487,"tensor(3.7369e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9166666666666666,TransductiveSuperGAT
488,"tensor(4.9405e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9133333333333333,TransductiveSuperGAT
489,"tensor(2.4074e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9066666666666666,TransductiveSuperGAT
490,"tensor(1.8581e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
491,"tensor(1.3839e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
492,"tensor(2.7757e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
493,"tensor(1.1618e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
494,"tensor(1.5336e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
495,"tensor(1.7699e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
496,"tensor(1.9828e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
497,"tensor(4.1671e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9066666666666666,TransductiveSuperGAT
498,"tensor(5.6731e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
499,"tensor(2.0519e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8533333333333334,TransductiveSuperGAT
500,"tensor(4.2564e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8533333333333334,TransductiveSuperGAT
501,"tensor(4.0883e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.85,TransductiveSuperGAT
502,"tensor(5.9651e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8666666666666667,TransductiveSuperGAT
503,"tensor(3.9392e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9066666666666666,TransductiveSuperGAT
504,"tensor(7.1021e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8866666666666667,TransductiveSuperGAT
505,"tensor(8.0023e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8633333333333333,TransductiveSuperGAT
506,"tensor(7.8808e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8533333333333334,TransductiveSuperGAT
507,"tensor(7.5504e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8766666666666667,TransductiveSuperGAT
508,"tensor(2.6240e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
509,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.8533333333333334,TransductiveSuperGAT
510,"tensor(5.5099e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8166666666666667,TransductiveSuperGAT
511,"tensor(9.7444e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.82,TransductiveSuperGAT
